nom_img;annee;label;position;numcam;numech;vide;fraction_brun
2025_Conforme_2_Cam_T_3_50.jpg;2025;Conforme_2;T;3;50;False;0.2473
2025_Conforme_2_Cam_T_3_51.jpg;2025;Conforme_2;T;3;51;False;0.0752
2025_Conforme_2_Cam_T_3_52.jpg;2025;Conforme_2;T;3;52;False;0.1293
2025_Conforme_2_Cam_T_3_53.jpg;2025;Conforme_2;T;3;53;False;0.3412
2025_Conforme_2_Cam_T_3_54.jpg;2025;Conforme_2;T;3;54;False;0.3803
2025_Conforme_2_Cam_T_3_55.jpg;2025;Conforme_2;T;3;55;False;0.0909
2025_Conforme_2_Cam_T_3_56.jpg;2025;Conforme_2;T;3;56;AMBIGU;0.0272
2025_Conforme_2_Cam_T_3_57.jpg;2025;Conforme_2;T;3;57;False;0.1776
2025_Conforme_2_Cam_T_3_58.jpg;2025;Conforme_2;T;3;58;False;0.0945
2025_Conforme_2_Cam_T_3_59.jpg;2025;Conforme_2;T;3;59;True;0.0000
2025_Conforme_2_Cam_T_3_6.jpg;2025;Conforme_2;T;3;6;True;0.0000
2025_Conforme_2_Cam_T_3_60.jpg;2025;Conforme_2;T;3;60;False;0.3067
2025_Conforme_2_Cam_T_3_61.jpg;2025;Conforme_2;T;3;61;False;0.1423
2025_Conforme_2_Cam_T_3_62.jpg;2025;Conforme_2;T;3;62;False;0.2140
2025_Conforme_2_Cam_T_3_63.jpg;2025;Conforme_2;T;3;63;False;0.2023
2025_Conforme_2_Cam_T_3_64.jpg;2025;Conforme_2;T;3;64;False;0.3794
2025_Conforme_2_Cam_T_3_65.jpg;2025;Conforme_2;T;3;65;False;0.6356
2025_Conforme_2_Cam_T_3_66.jpg;2025;Conforme_2;T;3;66;False;0.2067
2025_Conforme_2_Cam_T_3_67.jpg;2025;Conforme_2;T;3;67;False;0.0752
2025_Conforme_2_Cam_T_3_68.jpg;2025;Conforme_2;T;3;68;False;0.3902
2025_Conforme_2_Cam_T_3_69.jpg;2025;Conforme_2;T;3;69;False;0.1546
2025_Conforme_2_Cam_T_3_7.jpg;2025;Conforme_2;T;3;7;True;0.0000
2025_Conforme_2_Cam_T_3_70.jpg;2025;Conforme_2;T;3;70;False;0.2409
2025_Conforme_2_Cam_T_3_71.jpg;2025;Conforme_2;T;3;71;False;0.0621
2025_Conforme_2_Cam_T_3_72.jpg;2025;Conforme_2;T;3;72;False;0.2883
2025_Conforme_2_Cam_T_3_73.jpg;2025;Conforme_2;T;3;73;True;0.0000
2025_Conforme_2_Cam_T_3_74.jpg;2025;Conforme_2;T;3;74;True;0.0000
2025_Conforme_2_Cam_T_3_75.jpg;2025;Conforme_2;T;3;75;True;0.0000
2025_Conforme_2_Cam_T_3_76.jpg;2025;Conforme_2;T;3;76;False;0.2902
2025_Conforme_2_Cam_T_3_77.jpg;2025;Conforme_2;T;3;77;False;0.2336
2025_Conforme_2_Cam_T_3_78.jpg;2025;Conforme_2;T;3;78;True;0.0000
2025_Conforme_2_Cam_T_3_79.jpg;2025;Conforme_2;T;3;79;False;0.1888
2025_Conforme_2_Cam_T_3_8.jpg;2025;Conforme_2;T;3;8;True;0.0000
2025_Conforme_2_Cam_T_3_80.jpg;2025;Conforme_2;T;3;80;False;0.3396
2025_Conforme_2_Cam_T_3_81.jpg;2025;Conforme_2;T;3;81;False;0.2780
2025_Conforme_2_Cam_T_3_82.jpg;2025;Conforme_2;T;3;82;AMBIGU;0.0452
2025_Conforme_2_Cam_T_3_83.jpg;2025;Conforme_2;T;3;83;True;0.0000
2025_Conforme_2_Cam_T_3_84.jpg;2025;Conforme_2;T;3;84;False;0.3016
2025_Conforme_2_Cam_T_3_85.jpg;2025;Conforme_2;T;3;85;False;0.1025
2025_Conforme_2_Cam_T_3_86.jpg;2025;Conforme_2;T;3;86;True;0.0000
2025_Conforme_2_Cam_T_3_87.jpg;2025;Conforme_2;T;3;87;False;0.2820
2025_Conforme_2_Cam_T_3_88.jpg;2025;Conforme_2;T;3;88;False;0.2022
2025_Conforme_2_Cam_T_3_89.jpg;2025;Conforme_2;T;3;89;True;0.0000
2025_Conforme_2_Cam_T_3_9.jpg;2025;Conforme_2;T;3;9;True;0.0000
2025_Conforme_2_Cam_T_3_90.jpg;2025;Conforme_2;T;3;90;False;0.2387
2025_Conforme_2_Cam_T_3_91.jpg;2025;Conforme_2;T;3;91;False;0.1837
2025_Conforme_2_Cam_T_3_92.jpg;2025;Conforme_2;T;3;92;True;0.0000
2025_Conforme_2_Cam_T_3_93.jpg;2025;Conforme_2;T;3;93;False;0.3043
2025_Conforme_2_Cam_T_3_94.jpg;2025;Conforme_2;T;3;94;False;0.1564
2025_Conforme_2_Cam_T_3_95.jpg;2025;Conforme_2;T;3;95;AMBIGU;0.0352
2025_Conforme_2_Cam_T_3_96.jpg;2025;Conforme_2;T;3;96;True;0.0000
2025_Conforme_2_Cam_T_3_97.jpg;2025;Conforme_2;T;3;97;False;0.4524
2025_Conforme_2_Cam_T_3_98.jpg;2025;Conforme_2;T;3;98;True;0.0000
2025_Conforme_2_Cam_T_3_99.jpg;2025;Conforme_2;T;3;99;True;0.0000
2025_Conforme_2_Cam_T_4_0.jpg;2025;Conforme_2;T;4;0;True;0.0000
2025_Conforme_2_Cam_T_4_1.jpg;2025;Conforme_2;T;4;1;True;0.0000
2025_Conforme_2_Cam_T_4_10.jpg;2025;Conforme_2;T;4;10;True;0.0000
2025_Conforme_2_Cam_T_4_100.jpg;2025;Conforme_2;T;4;100;False;0.0975
2025_Conforme_2_Cam_T_4_101.jpg;2025;Conforme_2;T;4;101;AMBIGU;0.0600
2025_Conforme_2_Cam_T_4_102.jpg;2025;Conforme_2;T;4;102;False;0.5360
2025_Conforme_2_Cam_T_4_103.jpg;2025;Conforme_2;T;4;103;False;0.3774
2025_Conforme_2_Cam_T_4_104.jpg;2025;Conforme_2;T;4;104;False;0.2733
2025_Conforme_2_Cam_T_4_105.jpg;2025;Conforme_2;T;4;105;False;0.2415
2025_Conforme_2_Cam_T_4_106.jpg;2025;Conforme_2;T;4;106;False;0.3063
2025_Conforme_2_Cam_T_4_107.jpg;2025;Conforme_2;T;4;107;False;0.1907
2025_Conforme_2_Cam_T_4_108.jpg;2025;Conforme_2;T;4;108;False;0.0639
2025_Conforme_2_Cam_T_4_109.jpg;2025;Conforme_2;T;4;109;False;0.3747
2025_Conforme_2_Cam_T_4_11.jpg;2025;Conforme_2;T;4;11;True;0.0000
2025_Conforme_2_Cam_T_4_110.jpg;2025;Conforme_2;T;4;110;False;0.1886
2025_Conforme_2_Cam_T_4_111.jpg;2025;Conforme_2;T;4;111;False;0.1459
2025_Conforme_2_Cam_T_4_112.jpg;2025;Conforme_2;T;4;112;False;0.0628
2025_Conforme_2_Cam_T_4_113.jpg;2025;Conforme_2;T;4;113;False;0.1547
2025_Conforme_2_Cam_T_4_114.jpg;2025;Conforme_2;T;4;114;True;0.0000
2025_Conforme_2_Cam_T_4_115.jpg;2025;Conforme_2;T;4;115;False;0.1088
2025_Conforme_2_Cam_T_4_116.jpg;2025;Conforme_2;T;4;116;True;0.0000
2025_Conforme_2_Cam_T_4_117.jpg;2025;Conforme_2;T;4;117;False;0.3042
2025_Conforme_2_Cam_T_4_118.jpg;2025;Conforme_2;T;4;118;False;0.2267
2025_Conforme_2_Cam_T_4_119.jpg;2025;Conforme_2;T;4;119;False;0.1372
2025_Conforme_2_Cam_T_4_12.jpg;2025;Conforme_2;T;4;12;True;0.0000
2025_Conforme_2_Cam_T_4_120.jpg;2025;Conforme_2;T;4;120;False;0.2264
2025_Conforme_2_Cam_T_4_121.jpg;2025;Conforme_2;T;4;121;False;0.1090
2025_Conforme_2_Cam_T_4_122.jpg;2025;Conforme_2;T;4;122;False;0.1319
2025_Conforme_2_Cam_T_4_123.jpg;2025;Conforme_2;T;4;123;False;0.1086
2025_Conforme_2_Cam_T_4_124.jpg;2025;Conforme_2;T;4;124;False;0.1007
2025_Conforme_2_Cam_T_4_125.jpg;2025;Conforme_2;T;4;125;False;0.3141
2025_Conforme_2_Cam_T_4_126.jpg;2025;Conforme_2;T;4;126;False;0.2724
2025_Conforme_2_Cam_T_4_127.jpg;2025;Conforme_2;T;4;127;True;0.0000
2025_Conforme_2_Cam_T_4_128.jpg;2025;Conforme_2;T;4;128;False;0.2337
2025_Conforme_2_Cam_T_4_129.jpg;2025;Conforme_2;T;4;129;False;0.2564
2025_Conforme_2_Cam_T_4_13.jpg;2025;Conforme_2;T;4;13;True;0.0000
2025_Conforme_2_Cam_T_4_130.jpg;2025;Conforme_2;T;4;130;False;0.1116
2025_Conforme_2_Cam_T_4_131.jpg;2025;Conforme_2;T;4;131;False;0.3172
2025_Conforme_2_Cam_T_4_132.jpg;2025;Conforme_2;T;4;132;False;0.1229
2025_Conforme_2_Cam_T_4_133.jpg;2025;Conforme_2;T;4;133;False;0.2426
2025_Conforme_2_Cam_T_4_134.jpg;2025;Conforme_2;T;4;134;False;0.5155
2025_Conforme_2_Cam_T_4_135.jpg;2025;Conforme_2;T;4;135;AMBIGU;0.0591
2025_Conforme_2_Cam_T_4_136.jpg;2025;Conforme_2;T;4;136;AMBIGU;0.0532
2025_Conforme_2_Cam_T_4_137.jpg;2025;Conforme_2;T;4;137;False;0.2668
2025_Conforme_2_Cam_T_4_138.jpg;2025;Conforme_2;T;4;138;False;0.3401
2025_Conforme_2_Cam_T_4_139.jpg;2025;Conforme_2;T;4;139;False;0.0812
2025_Conforme_2_Cam_T_4_14.jpg;2025;Conforme_2;T;4;14;True;0.0000
2025_Conforme_2_Cam_T_4_140.jpg;2025;Conforme_2;T;4;140;False;0.3532
2025_Conforme_2_Cam_T_4_141.jpg;2025;Conforme_2;T;4;141;True;0.0024
2025_Conforme_2_Cam_T_4_142.jpg;2025;Conforme_2;T;4;142;False;0.1071
2025_Conforme_2_Cam_T_4_143.jpg;2025;Conforme_2;T;4;143;False;0.2275
2025_Conforme_2_Cam_T_4_144.jpg;2025;Conforme_2;T;4;144;False;0.0740
2025_Conforme_2_Cam_T_4_145.jpg;2025;Conforme_2;T;4;145;False;0.1037
2025_Conforme_2_Cam_T_4_146.jpg;2025;Conforme_2;T;4;146;True;0.0000
2025_Conforme_2_Cam_T_4_147.jpg;2025;Conforme_2;T;4;147;True;0.0000
2025_Conforme_2_Cam_T_4_148.jpg;2025;Conforme_2;T;4;148;False;0.1296
2025_Conforme_2_Cam_T_4_149.jpg;2025;Conforme_2;T;4;149;True;0.0000
2025_Conforme_2_Cam_T_4_15.jpg;2025;Conforme_2;T;4;15;True;0.0000
2025_Conforme_2_Cam_T_4_150.jpg;2025;Conforme_2;T;4;150;AMBIGU;0.0381
2025_Conforme_2_Cam_T_4_151.jpg;2025;Conforme_2;T;4;151;AMBIGU;0.0448
2025_Conforme_2_Cam_T_4_152.jpg;2025;Conforme_2;T;4;152;False;0.4305
2025_Conforme_2_Cam_T_4_153.jpg;2025;Conforme_2;T;4;153;False;0.3362
2025_Conforme_2_Cam_T_4_154.jpg;2025;Conforme_2;T;4;154;False;0.1789
2025_Conforme_2_Cam_T_4_155.jpg;2025;Conforme_2;T;4;155;False;0.7437
2025_Conforme_2_Cam_T_4_156.jpg;2025;Conforme_2;T;4;156;True;0.0000
2025_Conforme_2_Cam_T_4_157.jpg;2025;Conforme_2;T;4;157;False;0.2232
2025_Conforme_2_Cam_T_4_158.jpg;2025;Conforme_2;T;4;158;True;0.0000
2025_Conforme_2_Cam_T_4_159.jpg;2025;Conforme_2;T;4;159;False;0.3156
2025_Conforme_2_Cam_T_4_16.jpg;2025;Conforme_2;T;4;16;True;0.0000
2025_Conforme_2_Cam_T_4_160.jpg;2025;Conforme_2;T;4;160;False;0.3044
2025_Conforme_2_Cam_T_4_161.jpg;2025;Conforme_2;T;4;161;True;0.0000
2025_Conforme_2_Cam_T_4_162.jpg;2025;Conforme_2;T;4;162;False;0.3023
2025_Conforme_2_Cam_T_4_163.jpg;2025;Conforme_2;T;4;163;False;0.1049
2025_Conforme_2_Cam_T_4_164.jpg;2025;Conforme_2;T;4;164;False;0.2623
2025_Conforme_2_Cam_T_4_165.jpg;2025;Conforme_2;T;4;165;False;0.2905
2025_Conforme_2_Cam_T_4_166.jpg;2025;Conforme_2;T;4;166;False;0.1278
2025_Conforme_2_Cam_T_4_167.jpg;2025;Conforme_2;T;4;167;False;0.4372
2025_Conforme_2_Cam_T_4_168.jpg;2025;Conforme_2;T;4;168;True;0.0000
2025_Conforme_2_Cam_T_4_169.jpg;2025;Conforme_2;T;4;169;False;0.0989
2025_Conforme_2_Cam_T_4_17.jpg;2025;Conforme_2;T;4;17;True;0.0000
2025_Conforme_2_Cam_T_4_170.jpg;2025;Conforme_2;T;4;170;AMBIGU;0.0273
2025_Conforme_2_Cam_T_4_171.jpg;2025;Conforme_2;T;4;171;False;0.0969
2025_Conforme_2_Cam_T_4_172.jpg;2025;Conforme_2;T;4;172;False;0.4973
2025_Conforme_2_Cam_T_4_173.jpg;2025;Conforme_2;T;4;173;False;0.2954
2025_Conforme_2_Cam_T_4_174.jpg;2025;Conforme_2;T;4;174;False;0.3502
2025_Conforme_2_Cam_T_4_175.jpg;2025;Conforme_2;T;4;175;False;0.1913
2025_Conforme_2_Cam_T_4_176.jpg;2025;Conforme_2;T;4;176;False;0.1430
2025_Conforme_2_Cam_T_4_177.jpg;2025;Conforme_2;T;4;177;False;0.1571
2025_Conforme_2_Cam_T_4_178.jpg;2025;Conforme_2;T;4;178;False;0.1997
2025_Conforme_2_Cam_T_4_179.jpg;2025;Conforme_2;T;4;179;False;0.1234
2025_Conforme_2_Cam_T_4_18.jpg;2025;Conforme_2;T;4;18;True;0.0000
2025_Conforme_2_Cam_T_4_180.jpg;2025;Conforme_2;T;4;180;False;0.3561
2025_Conforme_2_Cam_T_4_181.jpg;2025;Conforme_2;T;4;181;False;0.2444
2025_Conforme_2_Cam_T_4_182.jpg;2025;Conforme_2;T;4;182;False;0.1337
2025_Conforme_2_Cam_T_4_183.jpg;2025;Conforme_2;T;4;183;True;0.0000
2025_Conforme_2_Cam_T_4_184.jpg;2025;Conforme_2;T;4;184;False;0.3711
2025_Conforme_2_Cam_T_4_185.jpg;2025;Conforme_2;T;4;185;False;0.3788
2025_Conforme_2_Cam_T_4_186.jpg;2025;Conforme_2;T;4;186;False;0.2558
2025_Conforme_2_Cam_T_4_187.jpg;2025;Conforme_2;T;4;187;False;0.0943
2025_Conforme_2_Cam_T_4_188.jpg;2025;Conforme_2;T;4;188;True;0.0136
2025_Conforme_2_Cam_T_4_189.jpg;2025;Conforme_2;T;4;189;False;0.3938
2025_Conforme_2_Cam_T_4_19.jpg;2025;Conforme_2;T;4;19;True;0.0000
2025_Conforme_2_Cam_T_4_190.jpg;2025;Conforme_2;T;4;190;AMBIGU;0.0302
2025_Conforme_2_Cam_T_4_191.jpg;2025;Conforme_2;T;4;191;False;0.1398
2025_Conforme_2_Cam_T_4_192.jpg;2025;Conforme_2;T;4;192;False;0.4089
2025_Conforme_2_Cam_T_4_193.jpg;2025;Conforme_2;T;4;193;False;0.1198
2025_Conforme_2_Cam_T_4_194.jpg;2025;Conforme_2;T;4;194;False;0.1499
2025_Conforme_2_Cam_T_4_195.jpg;2025;Conforme_2;T;4;195;False;0.3070
2025_Conforme_2_Cam_T_4_196.jpg;2025;Conforme_2;T;4;196;False;0.3446
2025_Conforme_2_Cam_T_4_197.jpg;2025;Conforme_2;T;4;197;False;0.2366
2025_Conforme_2_Cam_T_4_198.jpg;2025;Conforme_2;T;4;198;False;0.3177
2025_Conforme_2_Cam_T_4_199.jpg;2025;Conforme_2;T;4;199;False;0.2783
2025_Conforme_2_Cam_T_4_2.jpg;2025;Conforme_2;T;4;2;True;0.0000
2025_Conforme_2_Cam_T_4_20.jpg;2025;Conforme_2;T;4;20;True;0.0000
2025_Conforme_2_Cam_T_4_200.jpg;2025;Conforme_2;T;4;200;False;0.1915
2025_Conforme_2_Cam_T_4_201.jpg;2025;Conforme_2;T;4;201;False;0.1556
2025_Conforme_2_Cam_T_4_202.jpg;2025;Conforme_2;T;4;202;False;0.0981
2025_Conforme_2_Cam_T_4_203.jpg;2025;Conforme_2;T;4;203;False;0.4339
2025_Conforme_2_Cam_T_4_204.jpg;2025;Conforme_2;T;4;204;False;0.1366
2025_Conforme_2_Cam_T_4_205.jpg;2025;Conforme_2;T;4;205;False;0.4401
2025_Conforme_2_Cam_T_4_206.jpg;2025;Conforme_2;T;4;206;False;0.5526
2025_Conforme_2_Cam_T_4_207.jpg;2025;Conforme_2;T;4;207;True;0.0000
2025_Conforme_2_Cam_T_4_208.jpg;2025;Conforme_2;T;4;208;AMBIGU;0.0362
2025_Conforme_2_Cam_T_4_209.jpg;2025;Conforme_2;T;4;209;False;0.2886
2025_Conforme_2_Cam_T_4_21.jpg;2025;Conforme_2;T;4;21;True;0.0000
2025_Conforme_2_Cam_T_4_210.jpg;2025;Conforme_2;T;4;210;False;0.2364
2025_Conforme_2_Cam_T_4_211.jpg;2025;Conforme_2;T;4;211;False;0.2876
2025_Conforme_2_Cam_T_4_212.jpg;2025;Conforme_2;T;4;212;False;0.2411
2025_Conforme_2_Cam_T_4_213.jpg;2025;Conforme_2;T;4;213;False;0.1001
2025_Conforme_2_Cam_T_4_214.jpg;2025;Conforme_2;T;4;214;False;0.3442
2025_Conforme_2_Cam_T_4_215.jpg;2025;Conforme_2;T;4;215;True;0.0000
2025_Conforme_2_Cam_T_4_216.jpg;2025;Conforme_2;T;4;216;False;0.2779
2025_Conforme_2_Cam_T_4_217.jpg;2025;Conforme_2;T;4;217;False;0.3485
2025_Conforme_2_Cam_T_4_218.jpg;2025;Conforme_2;T;4;218;False;0.2947
2025_Conforme_2_Cam_T_4_219.jpg;2025;Conforme_2;T;4;219;False;0.3155
2025_Conforme_2_Cam_T_4_22.jpg;2025;Conforme_2;T;4;22;True;0.0000
2025_Conforme_2_Cam_T_4_220.jpg;2025;Conforme_2;T;4;220;False;0.1379
2025_Conforme_2_Cam_T_4_221.jpg;2025;Conforme_2;T;4;221;False;0.2707
2025_Conforme_2_Cam_T_4_222.jpg;2025;Conforme_2;T;4;222;True;0.0000
2025_Conforme_2_Cam_T_4_223.jpg;2025;Conforme_2;T;4;223;True;0.0000
2025_Conforme_2_Cam_T_4_224.jpg;2025;Conforme_2;T;4;224;True;0.0000
2025_Conforme_2_Cam_T_4_225.jpg;2025;Conforme_2;T;4;225;True;0.0029
2025_Conforme_2_Cam_T_4_226.jpg;2025;Conforme_2;T;4;226;False;0.2071
2025_Conforme_2_Cam_T_4_227.jpg;2025;Conforme_2;T;4;227;False;0.4125
2025_Conforme_2_Cam_T_4_228.jpg;2025;Conforme_2;T;4;228;False;0.3194
2025_Conforme_2_Cam_T_4_229.jpg;2025;Conforme_2;T;4;229;True;0.0000
2025_Conforme_2_Cam_T_4_23.jpg;2025;Conforme_2;T;4;23;False;0.2831
2025_Conforme_2_Cam_T_4_230.jpg;2025;Conforme_2;T;4;230;False;0.5162
2025_Conforme_2_Cam_T_4_231.jpg;2025;Conforme_2;T;4;231;AMBIGU;0.0329
2025_Conforme_2_Cam_T_4_232.jpg;2025;Conforme_2;T;4;232;True;0.0000
2025_Conforme_2_Cam_T_4_233.jpg;2025;Conforme_2;T;4;233;False;0.2814
2025_Conforme_2_Cam_T_4_234.jpg;2025;Conforme_2;T;4;234;True;0.0000
2025_Conforme_2_Cam_T_4_235.jpg;2025;Conforme_2;T;4;235;False;0.2268
2025_Conforme_2_Cam_T_4_236.jpg;2025;Conforme_2;T;4;236;False;0.3541
2025_Conforme_2_Cam_T_4_237.jpg;2025;Conforme_2;T;4;237;False;0.2659
2025_Conforme_2_Cam_T_4_238.jpg;2025;Conforme_2;T;4;238;False;0.1737
2025_Conforme_2_Cam_T_4_239.jpg;2025;Conforme_2;T;4;239;False;0.2903
2025_Conforme_2_Cam_T_4_24.jpg;2025;Conforme_2;T;4;24;True;0.0000
2025_Conforme_2_Cam_T_4_240.jpg;2025;Conforme_2;T;4;240;False;0.4276
2025_Conforme_2_Cam_T_4_241.jpg;2025;Conforme_2;T;4;241;False;0.3341
2025_Conforme_2_Cam_T_4_242.jpg;2025;Conforme_2;T;4;242;True;0.0000
2025_Conforme_2_Cam_T_4_243.jpg;2025;Conforme_2;T;4;243;False;0.1460
2025_Conforme_2_Cam_T_4_244.jpg;2025;Conforme_2;T;4;244;False;0.1827
2025_Conforme_2_Cam_T_4_245.jpg;2025;Conforme_2;T;4;245;False;0.4500
2025_Conforme_2_Cam_T_4_246.jpg;2025;Conforme_2;T;4;246;False;0.3486
2025_Conforme_2_Cam_T_4_247.jpg;2025;Conforme_2;T;4;247;AMBIGU;0.0246
2025_Conforme_2_Cam_T_4_248.jpg;2025;Conforme_2;T;4;248;False;0.2679
2025_Conforme_2_Cam_T_4_249.jpg;2025;Conforme_2;T;4;249;False;0.3677
2025_Conforme_2_Cam_T_4_25.jpg;2025;Conforme_2;T;4;25;True;0.0000
2025_Conforme_2_Cam_T_4_250.jpg;2025;Conforme_2;T;4;250;False;0.3101
2025_Conforme_2_Cam_T_4_251.jpg;2025;Conforme_2;T;4;251;False;0.2403
2025_Conforme_2_Cam_T_4_252.jpg;2025;Conforme_2;T;4;252;False;0.2735
2025_Conforme_2_Cam_T_4_253.jpg;2025;Conforme_2;T;4;253;False;0.3977
2025_Conforme_2_Cam_T_4_254.jpg;2025;Conforme_2;T;4;254;True;0.0100
2025_Conforme_2_Cam_T_4_255.jpg;2025;Conforme_2;T;4;255;AMBIGU;0.0488
2025_Conforme_2_Cam_T_4_256.jpg;2025;Conforme_2;T;4;256;True;0.0076
2025_Conforme_2_Cam_T_4_26.jpg;2025;Conforme_2;T;4;26;True;0.0000
2025_Conforme_2_Cam_T_4_27.jpg;2025;Conforme_2;T;4;27;True;0.0000
2025_Conforme_2_Cam_T_4_28.jpg;2025;Conforme_2;T;4;28;True;0.0000
2025_Conforme_2_Cam_T_4_29.jpg;2025;Conforme_2;T;4;29;True;0.0000
2025_Conforme_2_Cam_T_4_3.jpg;2025;Conforme_2;T;4;3;True;0.0000
2025_Conforme_2_Cam_T_4_30.jpg;2025;Conforme_2;T;4;30;True;0.0000
2025_Conforme_2_Cam_T_4_31.jpg;2025;Conforme_2;T;4;31;True;0.0000
2025_Conforme_2_Cam_T_4_32.jpg;2025;Conforme_2;T;4;32;True;0.0000
2025_Conforme_2_Cam_T_4_33.jpg;2025;Conforme_2;T;4;33;False;0.0693
2025_Conforme_2_Cam_T_4_34.jpg;2025;Conforme_2;T;4;34;True;0.0000
2025_Conforme_2_Cam_T_4_35.jpg;2025;Conforme_2;T;4;35;True;0.0000
2025_Conforme_2_Cam_T_4_36.jpg;2025;Conforme_2;T;4;36;True;0.0000
2025_Conforme_2_Cam_T_4_37.jpg;2025;Conforme_2;T;4;37;False;0.3681
2025_Conforme_2_Cam_T_4_38.jpg;2025;Conforme_2;T;4;38;True;0.0000
2025_Conforme_2_Cam_T_4_39.jpg;2025;Conforme_2;T;4;39;True;0.0000
2025_Conforme_2_Cam_T_4_4.jpg;2025;Conforme_2;T;4;4;True;0.0000
2025_Conforme_2_Cam_T_4_40.jpg;2025;Conforme_2;T;4;40;True;0.0000
2025_Conforme_2_Cam_T_4_41.jpg;2025;Conforme_2;T;4;41;False;0.2987
2025_Conforme_2_Cam_T_4_42.jpg;2025;Conforme_2;T;4;42;True;0.0000
2025_Conforme_2_Cam_T_4_43.jpg;2025;Conforme_2;T;4;43;False;0.4002
2025_Conforme_2_Cam_T_4_44.jpg;2025;Conforme_2;T;4;44;False;0.0796
2025_Conforme_2_Cam_T_4_45.jpg;2025;Conforme_2;T;4;45;False;0.3557
2025_Conforme_2_Cam_T_4_46.jpg;2025;Conforme_2;T;4;46;True;0.0000
2025_Conforme_2_Cam_T_4_47.jpg;2025;Conforme_2;T;4;47;False;0.3413
2025_Conforme_2_Cam_T_4_48.jpg;2025;Conforme_2;T;4;48;False;0.0748
2025_Conforme_2_Cam_T_4_49.jpg;2025;Conforme_2;T;4;49;False;0.4237
2025_Conforme_2_Cam_T_4_5.jpg;2025;Conforme_2;T;4;5;True;0.0000
2025_Conforme_2_Cam_T_4_50.jpg;2025;Conforme_2;T;4;50;False;0.1185
2025_Conforme_2_Cam_T_4_51.jpg;2025;Conforme_2;T;4;51;False;0.4043
2025_Conforme_2_Cam_T_4_52.jpg;2025;Conforme_2;T;4;52;False;0.2416
2025_Conforme_2_Cam_T_4_53.jpg;2025;Conforme_2;T;4;53;False;0.2340
2025_Conforme_2_Cam_T_4_54.jpg;2025;Conforme_2;T;4;54;False;0.2988
2025_Conforme_2_Cam_T_4_55.jpg;2025;Conforme_2;T;4;55;False;0.0898
2025_Conforme_2_Cam_T_4_56.jpg;2025;Conforme_2;T;4;56;True;0.0178
2025_Conforme_2_Cam_T_4_57.jpg;2025;Conforme_2;T;4;57;False;0.3216
2025_Conforme_2_Cam_T_4_58.jpg;2025;Conforme_2;T;4;58;AMBIGU;0.0227
2025_Conforme_2_Cam_T_4_59.jpg;2025;Conforme_2;T;4;59;False;0.2170
2025_Conforme_2_Cam_T_4_6.jpg;2025;Conforme_2;T;4;6;True;0.0000
2025_Conforme_2_Cam_T_4_60.jpg;2025;Conforme_2;T;4;60;False;0.0745
2025_Conforme_2_Cam_T_4_61.jpg;2025;Conforme_2;T;4;61;True;0.0000
2025_Conforme_2_Cam_T_4_62.jpg;2025;Conforme_2;T;4;62;False;0.4561
2025_Conforme_2_Cam_T_4_63.jpg;2025;Conforme_2;T;4;63;False;0.2981
2025_Conforme_2_Cam_T_4_64.jpg;2025;Conforme_2;T;4;64;False;0.2540
2025_Conforme_2_Cam_T_4_65.jpg;2025;Conforme_2;T;4;65;False;0.2899
2025_Conforme_2_Cam_T_4_66.jpg;2025;Conforme_2;T;4;66;False;0.2090
2025_Conforme_2_Cam_T_4_67.jpg;2025;Conforme_2;T;4;67;False;0.1675
2025_Conforme_2_Cam_T_4_68.jpg;2025;Conforme_2;T;4;68;False;0.1118
2025_Conforme_2_Cam_T_4_69.jpg;2025;Conforme_2;T;4;69;False;0.2139
2025_Conforme_2_Cam_T_4_7.jpg;2025;Conforme_2;T;4;7;True;0.0000
2025_Conforme_2_Cam_T_4_70.jpg;2025;Conforme_2;T;4;70;False;0.3296
2025_Conforme_2_Cam_T_4_71.jpg;2025;Conforme_2;T;4;71;False;0.3742
2025_Conforme_2_Cam_T_4_72.jpg;2025;Conforme_2;T;4;72;False;0.3624
2025_Conforme_2_Cam_T_4_73.jpg;2025;Conforme_2;T;4;73;False;0.1508
2025_Conforme_2_Cam_T_4_74.jpg;2025;Conforme_2;T;4;74;False;0.3363
2025_Conforme_2_Cam_T_4_75.jpg;2025;Conforme_2;T;4;75;False;0.0772
2025_Conforme_2_Cam_T_4_76.jpg;2025;Conforme_2;T;4;76;False;0.2021
2025_Conforme_2_Cam_T_4_77.jpg;2025;Conforme_2;T;4;77;False;0.2682
2025_Conforme_2_Cam_T_4_78.jpg;2025;Conforme_2;T;4;78;False;0.2318
2025_Conforme_2_Cam_T_4_79.jpg;2025;Conforme_2;T;4;79;False;0.4143
2025_Conforme_2_Cam_T_4_8.jpg;2025;Conforme_2;T;4;8;True;0.0002
2025_Conforme_2_Cam_T_4_80.jpg;2025;Conforme_2;T;4;80;False;0.2453
2025_Conforme_2_Cam_T_4_81.jpg;2025;Conforme_2;T;4;81;False;0.3823
2025_Conforme_2_Cam_T_4_82.jpg;2025;Conforme_2;T;4;82;False;0.2770
2025_Conforme_2_Cam_T_4_83.jpg;2025;Conforme_2;T;4;83;False;0.2448
2025_Conforme_2_Cam_T_4_84.jpg;2025;Conforme_2;T;4;84;False;0.2398
